fecha,sku_id,nombre_producto,categoria,plataforma,unidades_vendidas,pvp_base,precio_venta,coste_unitario,margen_bruto,margen_pct,precio_min_viable,descuento_pct,promocion_activa,ingreso_estimado,margen_estimado_eur,precio_decathlon,precio_trailzone,precio_outdoorpro,precio_comp_min,precio_comp_avg,precio_comp_max,var_precio_comp_min_7d,alerta_bajada_competidor,ratio_precio_mercado,diferencia_precio_min,diferencia_precio_avg,diferencia_comp_max,volatilidad_comp,dia_semana,es_fin_semana,mes,trimestre,semana_anio,es_festivo,es_blackfriday,es_navidad,es_semana_santa,es_verano,es_primavera,stock_disponible,ventas_lag_1,ventas_lag_7,ventas_lag_30,ventas_media_7d,ventas_media_30d
2023-10-11,SKU-008,Frontal LED recargable,Iluminacion,Amazon,4,29.9,29.44,11.0,18.44,0.6264,13.75,0.015,0,117.76,73.76,27.01,30.73,30.5,27.01,29.41,30.73,-0.0723,1,1.001,2.43,0.03,3.72,0.1265,2,0,10,4,41,0,0,0,0,0,0,0,4.0,3.0,8.0,3.57,4.4
2023-10-12,SKU-008,Frontal LED recargable,Iluminacion,Amazon,2,29.9,29.44,11.0,18.44,0.6264,13.75,0.015,0,58.88,36.88,26.82,27.56,28.37,26.82,27.58,28.37,-0.1091,1,1.0674,2.62,1.86,1.55,0.0562,3,0,10,4,41,0,0,0,0,0,0,0,4.0,4.0,4.0,3.71,4.27
2023-10-13,SKU-008,Frontal LED recargable,Iluminacion,Amazon,6,29.9,29.44,11.0,18.44,0.6264,13.75,0.015,0,176.64,110.64,28.2,28.25,32.26,28.2,29.57,32.26,-0.0558,1,0.9956,1.24,-0.13,4.06,0.1373,4,0,10,4,41,0,0,0,0,0,0,0,2.0,5.0,6.0,3.43,4.2
2023-10-14,SKU-008,Frontal LED recargable,Iluminacion,Amazon,5,29.9,29.44,11.0,18.44,0.6264,13.75,0.015,0,147.2,92.2,26.03,30.15,30.01,26.03,28.73,30.15,-0.1156,1,1.0247,3.41,0.71,4.12,0.1434,5,1,10,4,41,0,0,0,0,0,0,0,6.0,2.0,4.0,3.57,4.2
2023-10-15,SKU-008,Frontal LED recargable,Iluminacion,Amazon,2,29.9,29.44,11.0,18.44,0.6264,13.75,0.015,0,58.88,36.88,25.28,26.48,28.19,25.28,26.65,28.19,-0.164,1,1.1047,4.16,2.79,2.91,0.1092,6,1,10,4,41,0,0,0,0,0,0,7,5.0,3.0,3.0,4.0,4.23
2023-10-16,SKU-008,Frontal LED recargable,Iluminacion,Amazon,4,29.9,30.22,11.0,19.22,0.636,13.75,0.0,0,120.88,76.88,28.45,29.21,27.89,27.89,28.52,29.21,0.0434,0,1.0596,2.33,1.7,1.32,0.0463,0,0,10,4,42,0,0,0,0,0,0,3,2.0,4.0,5.0,3.86,4.2
2023-10-17,SKU-008,Frontal LED recargable,Iluminacion,Amazon,5,29.9,30.22,11.0,19.22,0.636,13.75,0.0,0,151.1,96.1,24.75,27.47,28.07,24.75,26.76,28.07,-0.2132,1,1.1293,5.47,3.46,3.32,0.1241,1,0,10,4,42,0,0,0,0,0,0,17,4.0,4.0,5.0,3.86,4.17
2023-10-18,SKU-008,Frontal LED recargable,Iluminacion,Amazon,1,29.9,30.22,11.0,19.22,0.636,13.75,0.0,0,30.22,19.22,26.99,30.6,28.36,26.99,28.65,30.6,-0.0617,1,1.0548,3.23,1.57,3.61,0.126,2,0,10,4,42,0,0,0,0,0,0,16,5.0,4.0,6.0,4.0,4.17
2023-10-19,SKU-008,Frontal LED recargable,Iluminacion,Amazon,6,29.9,30.22,11.0,19.22,0.636,13.75,0.0,0,181.32,115.32,26.5,30.88,29.37,26.5,28.92,30.88,-0.1205,1,1.045,3.72,1.3,4.38,0.1515,3,0,10,4,42,0,0,0,0,0,0,10,1.0,2.0,4.0,3.57,4.0
2023-10-20,SKU-008,Frontal LED recargable,Iluminacion,Amazon,1,29.9,30.22,11.0,19.22,0.636,13.75,0.0,0,30.22,19.22,26.44,28.21,31.73,26.44,28.79,31.73,-0.0946,1,1.0497,3.78,1.43,5.29,0.1837,4,0,10,4,42,0,0,0,0,0,0,9,6.0,6.0,3.0,4.14,4.07
2023-10-21,SKU-008,Frontal LED recargable,Iluminacion,Amazon,7,29.9,30.22,11.0,19.22,0.636,13.75,0.0,0,211.54,134.54,27.91,30.38,30.21,27.91,29.5,30.38,-0.0297,0,1.0244,2.31,0.72,2.47,0.0837,5,1,10,4,42,0,0,0,0,0,0,2,1.0,5.0,7.0,3.43,4.0
2023-10-22,SKU-008,Frontal LED recargable,Iluminacion,Amazon,8,29.9,30.03,11.0,19.03,0.6337,13.75,0.0,0,240.24,152.24,27.72,29.37,27.51,27.51,28.2,29.37,-0.0403,0,1.0649,2.52,1.83,1.86,0.066,6,1,10,4,42,0,0,0,0,0,0,0,7.0,2.0,2.0,3.71,4.0
2023-10-23,SKU-008,Frontal LED recargable,Iluminacion,Amazon,7,29.9,30.03,11.0,19.03,0.6337,13.75,0.0,0,210.21,133.21,28.37,30.54,30.82,28.37,29.91,30.82,0.0449,0,1.004,1.66,0.12,2.45,0.0819,0,0,10,4,43,0,0,0,0,0,0,0,8.0,4.0,3.0,4.57,4.2
2023-10-24,SKU-008,Frontal LED recargable,Iluminacion,Amazon,8,29.9,30.03,11.0,19.03,0.6337,13.75,0.0,0,240.24,152.24,26.46,29.22,31.6,26.46,29.09,31.6,-0.1477,1,1.0323,3.57,0.94,5.14,0.1767,1,0,10,4,43,0,0,0,0,0,0,15,7.0,5.0,10.0,5.0,4.33
2023-10-25,SKU-008,Frontal LED recargable,Iluminacion,Amazon,5,29.9,30.03,11.0,19.03,0.6337,13.75,0.0,0,150.15,95.15,26.68,30.78,31.82,26.68,29.76,31.82,-0.0257,0,1.0091,3.35,0.27,5.14,0.1727,2,0,10,4,43,0,0,0,0,0,0,10,8.0,1.0,3.0,5.43,4.27
2023-10-26,SKU-008,Frontal LED recargable,Iluminacion,Amazon,6,29.9,30.03,11.0,19.03,0.6337,13.75,0.0,0,180.18,114.18,27.85,29.79,30.99,27.85,29.54,30.99,0.0413,0,1.0166,2.18,0.49,3.14,0.1063,3,0,10,4,43,0,0,0,0,0,0,4,5.0,6.0,6.0,6.0,4.33
2023-10-27,SKU-008,Frontal LED recargable,Iluminacion,Amazon,4,29.9,30.03,11.0,19.03,0.6337,13.75,0.0,0,120.12,76.12,27.86,29.08,28.62,27.86,28.52,29.08,0.0526,0,1.0529,2.17,1.51,1.22,0.0428,4,0,10,4,43,0,0,0,0,0,0,0,6.0,1.0,4.0,6.0,4.33
2023-10-28,SKU-008,Frontal LED recargable,Iluminacion,Amazon,7,29.9,30.03,11.0,19.03,0.6337,13.75,0.0,0,210.21,133.21,25.5,26.72,28.88,25.5,27.03,28.88,-0.1543,1,1.111,4.53,3.0,3.38,0.125,5,1,10,4,43,0,0,0,0,0,0,0,4.0,7.0,1.0,6.43,4.33
2023-10-29,SKU-008,Frontal LED recargable,Iluminacion,Amazon,7,29.9,30.03,11.0,19.03,0.6337,13.75,0.0,0,210.21,133.21,25.29,31.61,30.26,25.29,29.05,31.61,-0.0706,1,1.0337,4.74,0.98,6.32,0.2176,6,1,10,4,43,0,0,0,0,0,0,0,7.0,8.0,7.0,6.43,4.53
2023-10-30,SKU-008,Frontal LED recargable,Iluminacion,Amazon,2,29.9,30.03,11.0,19.03,0.6337,13.75,0.0,0,60.06,38.06,28.16,30.55,32.23,28.16,30.31,32.23,0.0476,0,0.9908,1.87,-0.28,4.07,0.1343,0,0,10,4,44,0,0,0,0,0,0,0,7.0,7.0,4.0,6.29,4.53
2023-10-31,SKU-008,Frontal LED recargable,Iluminacion,Amazon,2,29.9,30.03,11.0,19.03,0.6337,13.75,0.0,0,60.06,38.06,29.24,31.59,31.56,29.24,30.8,31.59,0.0791,0,0.975,0.79,-0.77,2.35,0.0763,1,0,10,4,44,0,0,0,0,0,0,0,2.0,8.0,7.0,5.57,4.47
2023-11-01,SKU-008,Frontal LED recargable,Iluminacion,Amazon,5,29.9,30.03,11.0,19.03,0.6337,13.75,0.0,0,150.15,95.15,27.12,29.19,30.59,27.12,28.97,30.59,-0.1241,1,1.0366,2.91,1.06,3.47,0.1198,2,0,11,4,44,0,0,0,0,0,0,5,2.0,5.0,3.0,4.71,4.3
2023-11-02,SKU-008,Frontal LED recargable,Iluminacion,Amazon,3,29.9,30.03,11.0,19.03,0.6337,13.75,0.0,0,90.09,57.09,27.33,26.81,31.82,26.81,28.65,31.82,-0.0898,1,1.0482,3.22,1.38,5.01,0.1749,3,0,11,4,44,0,0,0,0,0,0,2,5.0,6.0,2.0,4.71,4.37
2023-11-03,SKU-008,Frontal LED recargable,Iluminacion,Amazon,4,29.9,30.03,11.0,19.03,0.6337,13.75,0.0,0,120.12,76.12,27.55,28.28,28.38,27.55,28.07,28.38,-0.1353,1,1.0698,2.48,1.96,0.83,0.0296,4,0,11,4,44,0,0,0,0,0,0,0,3.0,4.0,3.0,4.29,4.4
2023-11-04,SKU-008,Frontal LED recargable,Iluminacion,Amazon,3,29.9,30.03,11.0,19.03,0.6337,13.75,0.0,0,90.09,57.09,26.85,28.99,27.04,26.85,27.63,28.99,-0.1553,1,1.0869,3.18,2.4,2.14,0.0775,5,1,11,4,44,0,0,0,0,0,0,0,4.0,7.0,4.0,4.29,4.43
2023-11-05,SKU-008,Frontal LED recargable,Iluminacion,Amazon,2,29.9,30.03,11.0,19.03,0.6337,13.75,0.0,0,60.06,38.06,27.97,30.09,32.21,27.97,30.09,32.21,-0.0066,0,0.998,2.06,-0.06,4.24,0.1409,6,1,11,4,44,0,0,0,0,0,0,0,3.0,7.0,5.0,3.71,4.4
2023-11-06,SKU-008,Frontal LED recargable,Iluminacion,Amazon,1,29.9,30.03,11.0,19.03,0.6337,13.75,0.0,0,30.03,19.03,28.39,30.18,32.16,28.39,30.24,32.16,0.0134,0,0.9931,1.64,-0.21,3.77,0.1247,0,0,11,4,45,0,0,0,0,0,0,0,2.0,2.0,2.0,3.0,4.3
2023-11-07,SKU-008,Frontal LED recargable,Iluminacion,Amazon,2,29.9,30.03,11.0,19.03,0.6337,13.75,0.0,0,60.06,38.06,28.29,27.97,27.89,27.89,28.05,28.29,-0.071,1,1.0706,2.14,1.98,0.4,0.0143,1,0,11,4,45,0,0,0,0,0,0,21,1.0,2.0,3.0,2.86,4.27
2023-11-08,SKU-008,Frontal LED recargable,Iluminacion,Amazon,5,29.9,30.03,11.0,19.03,0.6337,13.75,0.0,0,150.15,95.15,28.84,29.55,30.08,28.84,29.49,30.08,-0.0662,1,1.0183,1.19,0.54,1.24,0.042,2,0,11,4,45,0,0,0,0,0,0,16,2.0,5.0,4.0,2.86,4.23
2023-11-09,SKU-008,Frontal LED recargable,Iluminacion,Amazon,3,29.9,30.03,11.0,19.03,0.6337,13.75,0.0,0,90.09,57.09,25.04,29.83,27.82,25.04,27.56,29.83,-0.1968,1,1.0896,4.99,2.47,4.79,0.1738,3,0,11,4,45,0,0,0,0,0,0,13,5.0,3.0,4.0,2.86,4.27
2023-11-10,SKU-008,Frontal LED recargable,Iluminacion,Amazon,4,29.9,30.03,11.0,19.03,0.6337,13.75,0.0,0,120.12,76.12,29.3,27.93,28.05,27.93,28.43,29.3,-0.0235,0,1.0563,2.1,1.6,1.37,0.0482,4,0,11,4,45,0,0,0,0,0,0,9,3.0,4.0,4.0,2.86,4.23
2023-11-11,SKU-008,Frontal LED recargable,Iluminacion,Amazon,7,29.9,30.03,11.0,19.03,0.6337,13.75,0.0,0,210.21,133.21,27.89,31.26,27.37,27.37,28.84,31.26,0.0147,0,1.0413,2.66,1.19,3.89,0.1349,5,1,11,4,45,0,0,0,0,0,0,2,4.0,3.0,2.0,2.86,4.23
2023-11-12,SKU-008,Frontal LED recargable,Iluminacion,Amazon,2,29.9,30.03,11.0,19.03,0.6337,13.75,0.0,0,60.06,38.06,26.82,27.65,29.47,26.82,27.98,29.47,-0.0761,1,1.0733,3.21,2.05,2.65,0.0947,6,1,11,4,45,0,0,0,0,0,0,0,7.0,2.0,6.0,3.43,4.4
2023-11-13,SKU-008,Frontal LED recargable,Iluminacion,Amazon,7,29.9,30.03,11.0,19.03,0.6337,13.75,0.0,0,210.21,133.21,28.79,30.27,27.6,27.6,28.89,30.27,-0.0915,1,1.0395,2.43,1.14,2.67,0.0924,0,0,11,4,46,0,0,0,0,0,0,0,2.0,1.0,5.0,3.43,4.27
2023-11-14,SKU-008,Frontal LED recargable,Iluminacion,Amazon,3,29.9,30.03,11.0,19.03,0.6337,13.75,0.0,0,90.09,57.09,28.48,27.56,28.2,27.56,28.08,28.48,-0.0349,0,1.0694,2.47,1.95,0.92,0.0328,1,0,11,4,46,0,0,0,0,0,0,0,7.0,2.0,2.0,4.29,4.33
2023-11-15,SKU-008,Frontal LED recargable,Iluminacion,Amazon,4,29.9,30.03,11.0,19.03,0.6337,13.75,0.0,0,120.12,76.12,25.81,26.91,28.31,25.81,27.01,28.31,-0.183,1,1.1118,4.22,3.02,2.5,0.0926,2,0,11,4,46,0,0,0,0,0,0,0,3.0,5.0,4.0,4.43,4.37
2023-11-16,SKU-008,Frontal LED recargable,Iluminacion,Amazon,6,29.9,30.03,11.0,19.03,0.6337,13.75,0.0,0,180.18,114.18,28.64,26.45,29.76,26.45,28.28,29.76,-0.1249,1,1.0619,3.58,1.75,3.31,0.117,3,0,11,4,46,0,0,0,0,0,0,0,4.0,3.0,5.0,4.29,4.37
2023-11-17,SKU-008,Frontal LED recargable,Iluminacion,Amazon,2,29.9,30.03,11.0,19.03,0.6337,13.75,0.0,0,60.06,38.06,28.51,30.93,29.51,28.51,29.65,30.93,0.0778,0,1.0128,1.52,0.38,2.42,0.0816,4,0,11,4,46,0,0,0,0,0,0,0,6.0,4.0,1.0,4.71,4.4
2023-11-18,SKU-008,Frontal LED recargable,Iluminacion,Amazon,12,29.9,30.03,11.0,19.03,0.6337,13.75,0.0,0,360.36,228.36,28.32,29.49,32.02,28.32,29.94,32.02,0.0424,0,1.003,1.71,0.09,3.7,0.1236,5,1,11,4,46,0,0,0,0,0,0,0,2.0,7.0,6.0,4.43,4.43
2023-11-19,SKU-008,Frontal LED recargable,Iluminacion,Amazon,3,29.9,30.03,11.0,19.03,0.6337,13.75,0.0,0,90.09,57.09,29.14,26.68,27.82,26.68,27.88,29.14,-0.0252,0,1.0771,3.35,2.15,2.46,0.0882,6,1,11,4,46,0,0,0,0,0,0,0,12.0,2.0,1.0,5.14,4.63
2023-11-20,SKU-008,Frontal LED recargable,Iluminacion,Amazon,12,29.9,30.03,11.0,19.03,0.6337,13.75,0.0,0,360.36,228.36,28.21,29.87,31.78,28.21,29.95,31.78,-0.1096,1,1.0027,1.82,0.08,3.57,0.1192,0,0,11,4,47,0,1,0,0,0,0,0,3.0,7.0,7.0,5.29,4.7
2023-11-21,SKU-008,Frontal LED recargable,Iluminacion,Amazon,16,29.9,29.81,11.0,18.81,0.631,13.75,0.003,0,476.96,300.96,25.8,29.59,28.42,25.8,27.94,29.59,-0.1854,1,1.0669,4.01,1.87,3.79,0.1356,1,0,11,4,47,0,1,0,0,0,0,0,12.0,3.0,8.0,6.0,4.87
2023-11-22,SKU-008,Frontal LED recargable,Iluminacion,Amazon,11,29.9,29.81,11.0,18.81,0.631,13.75,0.003,0,327.91,206.91,28.93,31.22,27.15,27.15,29.1,31.22,-0.0356,0,1.0244,2.66,0.71,4.07,0.1399,2,0,11,4,47,0,1,0,0,0,0,0,16.0,4.0,7.0,7.86,5.13
2023-11-23,SKU-008,Frontal LED recargable,Iluminacion,Amazon,8,29.9,29.81,11.0,18.81,0.631,13.75,0.003,0,238.48,150.48,26.05,30.28,27.76,26.05,28.03,30.28,-0.1319,1,1.0635,3.76,1.78,4.23,0.1509,3,0,11,4,47,0,1,0,0,0,0,0,11.0,6.0,8.0,8.86,5.27
2023-11-24,SKU-008,Frontal LED recargable,Iluminacion,Amazon,9,29.9,29.81,11.0,18.81,0.631,13.75,0.003,0,268.29,169.29,25.52,30.94,31.83,25.52,29.43,31.83,-0.1648,1,1.0129,4.29,0.38,6.31,0.2144,4,0,11,4,47,0,1,0,0,0,0,0,8.0,2.0,5.0,9.14,5.27
2023-11-25,SKU-008,Frontal LED recargable,Iluminacion,Amazon,11,29.9,31.88,11.0,20.88,0.655,13.75,0.0,0,350.68,229.68,26.0,30.49,28.27,26.0,28.25,30.49,-0.1452,1,1.1285,5.88,3.63,4.49,0.1589,5,1,11,4,47,0,1,0,0,0,0,0,9.0,12.0,6.0,10.14,5.4
2023-11-26,SKU-008,Frontal LED recargable,Iluminacion,Amazon,14,29.9,31.88,11.0,20.88,0.655,13.75,0.0,0,446.32,292.32,25.86,29.56,32.15,25.86,29.19,32.15,-0.0222,0,1.0922,6.02,2.69,6.29,0.2155,6,1,11,4,47,0,1,0,0,0,0,0,11.0,3.0,4.0,10.0,5.57
2023-11-27,SKU-008,Frontal LED recargable,Iluminacion,Amazon,4,29.9,31.88,11.0,20.88,0.655,13.75,0.0,0,127.52,83.52,28.64,28.94,28.21,28.21,28.6,28.94,-0.0623,1,1.1147,3.67,3.28,0.73,0.0255,0,0,11,4,48,0,0,0,0,0,0,0,14.0,12.0,7.0,11.57,5.9
2023-11-28,SKU-008,Frontal LED recargable,Iluminacion,Amazon,4,29.9,31.88,11.0,20.88,0.655,13.75,0.0,0,127.52,83.52,25.58,27.86,27.73,25.58,27.06,27.86,-0.1015,1,1.1781,6.3,4.82,2.28,0.0843,1,0,11,4,48,0,0,0,0,0,0,0,4.0,16.0,7.0,10.43,5.8
2023-11-29,SKU-008,Frontal LED recargable,Iluminacion,Amazon,2,29.9,31.88,11.0,20.88,0.655,13.75,0.0,0,63.76,41.76,28.38,30.67,28.69,28.38,29.25,30.67,-0.015,0,1.0899,3.5,2.63,2.29,0.0783,2,0,11,4,48,0,0,0,0,0,0,0,4.0,11.0,2.0,8.71,5.7
2023-11-30,SKU-008,Frontal LED recargable,Iluminacion,Amazon,5,29.9,31.88,11.0,20.88,0.655,13.75,0.0,0,159.4,104.4,27.39,28.52,30.99,27.39,28.97,30.99,-0.0939,1,1.1004,4.49,2.91,3.6,0.1243,3,0,11,4,48,0,0,0,0,0,0,5,2.0,8.0,2.0,7.43,5.7
2023-12-01,SKU-008,Frontal LED recargable,Iluminacion,Amazon,6,29.9,31.88,11.0,20.88,0.655,13.75,0.0,0,191.28,125.28,29.22,29.99,31.11,29.22,30.11,31.11,-0.0851,1,1.0588,2.66,1.77,1.89,0.0628,4,0,12,4,48,0,0,0,0,0,0,0,5.0,9.0,5.0,7.0,5.8
2023-12-02,SKU-008,Frontal LED recargable,Iluminacion,Amazon,4,29.9,31.88,11.0,20.88,0.655,13.75,0.0,0,127.52,83.52,25.17,28.06,31.88,25.17,28.37,31.88,-0.0379,0,1.1237,6.71,3.51,6.71,0.2365,5,1,12,4,48,0,0,0,0,0,0,0,6.0,11.0,3.0,6.57,5.83
2023-12-03,SKU-008,Frontal LED recargable,Iluminacion,Amazon,6,29.9,31.88,11.0,20.88,0.655,13.75,0.0,0,191.28,125.28,28.7,29.78,30.39,28.7,29.62,30.39,-0.092,1,1.0763,3.18,2.26,1.69,0.0571,6,1,12,4,48,0,0,0,0,0,0,0,4.0,14.0,4.0,5.57,5.87
2023-12-04,SKU-008,Frontal LED recargable,Iluminacion,Amazon,4,29.9,31.88,11.0,20.88,0.655,13.75,0.0,0,127.52,83.52,25.77,31.24,26.97,25.77,27.99,31.24,-0.1215,1,1.139,6.11,3.89,5.47,0.1954,0,0,12,4,49,0,0,0,0,0,0,0,6.0,4.0,3.0,4.43,5.93
2023-12-05,SKU-008,Frontal LED recargable,Iluminacion,Amazon,9,29.9,31.88,11.0,20.88,0.655,13.75,0.0,0,286.92,187.92,27.47,28.32,31.78,27.47,29.19,31.78,0.0321,0,1.0922,4.41,2.69,4.31,0.1477,1,0,12,4,49,0,0,0,0,0,0,0,4.0,4.0,2.0,4.43,5.97
2023-12-06,SKU-008,Frontal LED recargable,Iluminacion,Amazon,5,29.9,31.88,11.0,20.88,0.655,13.75,0.0,0,159.4,104.4,25.2,26.77,30.36,25.2,27.44,30.36,-0.1375,1,1.1618,6.68,4.44,5.16,0.188,2,0,12,4,49,0,0,0,0,0,0,0,9.0,2.0,1.0,5.14,6.2
2023-12-07,SKU-008,Frontal LED recargable,Iluminacion,Amazon,4,29.9,31.88,11.0,20.88,0.655,13.75,0.0,0,127.52,83.52,29.05,26.7,30.09,26.7,28.61,30.09,-0.0737,1,1.1143,5.18,3.27,3.39,0.1185,3,0,12,4,49,0,0,0,0,0,0,0,5.0,5.0,2.0,5.57,6.33
2023-12-08,SKU-008,Frontal LED recargable,Iluminacion,Amazon,10,29.9,31.88,11.0,20.88,0.655,13.75,0.0,0,318.8,208.8,27.56,30.8,27.92,27.56,28.76,30.8,-0.0171,0,1.1085,4.32,3.12,3.24,0.1127,4,0,12,4,49,0,0,0,0,0,0,0,4.0,6.0,5.0,5.43,6.4
2023-12-09,SKU-008,Frontal LED recargable,Iluminacion,Amazon,12,29.9,31.88,11.0,20.88,0.655,13.75,0.0,0,382.56,250.56,27.32,28.68,28.45,27.32,28.15,28.68,-0.0822,1,1.1325,4.56,3.73,1.36,0.0483,5,1,12,4,49,0,0,0,0,0,0,0,10.0,4.0,3.0,6.0,6.57
2023-12-10,SKU-008,Frontal LED recargable,Iluminacion,Amazon,3,29.9,31.88,11.0,20.88,0.655,13.75,0.0,0,95.64,62.64,28.09,31.22,30.07,28.09,29.79,31.22,-0.058,1,1.0702,3.79,2.09,3.13,0.1051,6,1,12,4,49,0,0,0,0,0,0,0,12.0,6.0,4.0,7.14,6.87
2023-12-11,SKU-008,Frontal LED recargable,Iluminacion,Amazon,4,29.9,31.88,11.0,20.88,0.655,13.75,0.0,0,127.52,83.52,27.98,28.48,32.27,27.98,29.58,32.27,0.0199,0,1.0778,3.9,2.3,4.29,0.145,0,0,12,4,50,0,0,0,0,0,0,0,3.0,4.0,7.0,6.71,6.83
2023-12-12,SKU-008,Frontal LED recargable,Iluminacion,Amazon,7,29.9,31.88,11.0,20.88,0.655,13.75,0.0,0,223.16,146.16,28.52,28.89,29.7,28.52,29.04,29.7,0.0,0,1.0978,3.36,2.84,1.18,0.0406,1,0,12,4,50,0,0,0,0,0,0,0,4.0,9.0,2.0,6.71,6.73
2023-12-13,SKU-008,Frontal LED recargable,Iluminacion,Amazon,5,29.9,31.88,11.0,20.88,0.655,13.75,0.0,0,159.4,104.4,26.22,28.63,30.92,26.22,28.59,30.92,-0.0384,0,1.1151,5.66,3.29,4.7,0.1644,2,0,12,4,50,0,0,0,0,0,0,0,7.0,5.0,7.0,6.43,6.9
2023-12-14,SKU-008,Frontal LED recargable,Iluminacion,Amazon,6,29.9,31.88,11.0,20.88,0.655,13.75,0.0,0,191.28,125.28,24.99,30.76,27.58,24.99,27.78,30.76,-0.1275,1,1.1476,6.89,4.1,5.77,0.2077,3,0,12,4,50,0,0,0,0,0,0,0,5.0,4.0,3.0,6.43,6.83
2023-12-15,SKU-008,Frontal LED recargable,Iluminacion,Amazon,7,29.9,31.88,11.0,20.88,0.655,13.75,0.0,0,223.16,146.16,28.3,28.68,28.16,28.16,28.38,28.68,-0.11,1,1.1233,3.72,3.5,0.52,0.0183,4,0,12,4,50,0,0,0,0,0,0,0,6.0,10.0,4.0,6.71,6.93
2023-12-16,SKU-008,Frontal LED recargable,Iluminacion,Amazon,6,29.9,31.88,11.0,20.88,0.655,13.75,0.0,0,191.28,125.28,25.24,28.29,27.31,25.24,26.95,28.29,-0.0987,1,1.1829,6.64,4.93,3.05,0.1132,5,1,12,4,50,0,0,0,0,0,0,0,7.0,12.0,6.0,6.29,7.03
2023-12-17,SKU-008,Frontal LED recargable,Iluminacion,Amazon,10,29.9,31.88,11.0,20.88,0.655,13.75,0.0,0,318.8,208.8,24.98,27.87,30.09,24.98,27.65,30.09,-0.1595,1,1.153,6.9,4.23,5.11,0.1848,6,1,12,4,50,0,0,0,0,0,0,0,6.0,3.0,2.0,5.43,7.03
2023-12-18,SKU-008,Frontal LED recargable,Iluminacion,Amazon,3,29.9,31.88,11.0,20.88,0.655,13.75,0.0,0,95.64,62.64,27.84,30.16,30.26,27.84,29.42,30.26,0.0042,0,1.0836,4.04,2.46,2.42,0.0823,0,0,12,4,51,0,0,0,0,0,0,0,10.0,4.0,12.0,6.43,7.3
2023-12-19,SKU-008,Frontal LED recargable,Iluminacion,Amazon,8,29.9,31.88,11.0,20.88,0.655,13.75,0.0,0,255.04,167.04,25.53,27.16,29.95,25.53,27.55,29.95,-0.0935,1,1.1572,6.35,4.33,4.42,0.1604,1,0,12,4,51,0,0,0,0,0,0,0,3.0,7.0,3.0,6.29,7.0
2023-12-20,SKU-008,Frontal LED recargable,Iluminacion,Amazon,10,29.9,31.88,11.0,20.88,0.655,13.75,0.0,0,318.8,208.8,25.94,27.0,29.07,25.94,27.34,29.07,-0.0645,1,1.1661,5.94,4.54,3.13,0.1145,2,0,12,4,51,0,0,1,0,0,0,0,8.0,5.0,12.0,6.43,7.17
2023-12-21,SKU-008,Frontal LED recargable,Iluminacion,Amazon,11,29.9,31.88,11.0,20.88,0.655,13.75,0.0,0,350.68,229.68,28.69,31.04,31.5,28.69,30.41,31.5,-0.0597,1,1.0483,3.19,1.47,2.81,0.0924,3,0,12,4,51,0,0,1,0,0,0,0,10.0,6.0,16.0,7.14,7.1
2023-12-22,SKU-008,Frontal LED recargable,Iluminacion,Amazon,7,29.9,31.88,11.0,20.88,0.655,13.75,0.0,0,223.16,146.16,27.95,26.35,27.71,26.35,27.34,27.95,-0.0848,1,1.1661,5.53,4.54,1.6,0.0585,4,0,12,4,51,0,0,1,0,0,0,0,11.0,7.0,11.0,7.86,6.93
2023-12-23,SKU-008,Frontal LED recargable,Iluminacion,Amazon,21,29.9,31.88,11.0,20.88,0.655,13.75,0.0,0,669.48,438.48,26.59,26.92,28.98,26.59,27.5,28.98,-0.1021,1,1.1593,5.29,4.38,2.39,0.0869,5,1,12,4,51,0,0,1,0,0,0,0,7.0,6.0,8.0,7.86,6.8
2023-12-24,SKU-008,Frontal LED recargable,Iluminacion,Amazon,12,29.9,31.88,11.0,20.88,0.655,13.75,0.0,0,382.56,250.56,25.45,29.67,28.2,25.45,27.77,29.67,-0.0664,1,1.148,6.43,4.11,4.22,0.152,6,1,12,4,51,0,0,1,0,0,0,0,21.0,10.0,9.0,10.0,7.23
2023-12-25,SKU-008,Frontal LED recargable,Iluminacion,Amazon,11,29.9,31.88,11.0,20.88,0.655,13.75,0.0,0,350.68,229.68,27.86,31.16,27.05,27.05,28.69,31.16,-0.0754,1,1.1112,4.83,3.19,4.11,0.1433,0,0,12,4,52,0,0,1,0,0,0,0,12.0,3.0,11.0,10.29,7.33
2023-12-26,SKU-008,Frontal LED recargable,Iluminacion,Amazon,12,29.9,31.88,11.0,20.88,0.655,13.75,0.0,0,382.56,250.56,27.75,27.6,29.36,27.6,28.24,29.36,-0.0775,1,1.1289,4.28,3.64,1.76,0.0623,1,0,12,4,52,0,0,1,0,0,0,0,11.0,8.0,14.0,11.43,7.33
2023-12-27,SKU-008,Frontal LED recargable,Iluminacion,Amazon,13,29.9,31.88,11.0,20.88,0.655,13.75,0.0,0,414.44,271.44,27.51,30.66,30.46,27.51,29.54,30.66,-0.0875,1,1.0792,4.37,2.34,3.15,0.1066,2,0,12,4,52,0,0,1,0,0,0,0,12.0,10.0,4.0,12.0,7.27
